File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF364EGS	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR797SWY	BruChase-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF904TYN/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	227185836	Mats Ljungman, UMichigan	5158cb30aa1cf2957ca2a9b3189a9f89		https://www.encodeproject.org/files/ENCFF364EGS/@@download/ENCFF364EGS.bigWig				released	s3://encode-public/2021/09/03/dbcc7a8b-5f12-4a32-82e9-23fae1ba8e67/ENCFF364EGS.bigWig	Lab custom GRCh38	released			
ENCFF616LDJ	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR797SWY	BruChase-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF904TYN/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	222077550	Mats Ljungman, UMichigan	0ddbf8cb2bf4b9b512f279210dfc30ec		https://www.encodeproject.org/files/ENCFF616LDJ/@@download/ENCFF616LDJ.bigWig				released	s3://encode-public/2021/09/03/24e398f8-4773-49da-9574-96aa3ebd4746/ENCFF616LDJ.bigWig	Lab custom GRCh38	released			
ENCFF743EPY	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR797SWY	BruChase-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF649JYT/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	256544381	Mats Ljungman, UMichigan	3a26489105284ff6cabe9b0a5966be19		https://www.encodeproject.org/files/ENCFF743EPY/@@download/ENCFF743EPY.bigWig				released	s3://encode-public/2021/09/03/61dc4d53-ad2a-4567-80ff-3c2d10beb573/ENCFF743EPY.bigWig	Lab custom GRCh38	released			
ENCFF445AER	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR797SWY	BruChase-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF649JYT/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	249802224	Mats Ljungman, UMichigan	325f1dfd01042b5250b2712f5822f81e		https://www.encodeproject.org/files/ENCFF445AER/@@download/ENCFF445AER.bigWig				released	s3://encode-public/2021/09/03/43f5b2d2-10a1-4e1f-aa05-8cd31837781b/ENCFF445AER.bigWig	Lab custom GRCh38	released			
ENCFF250GYN	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR797SWY	BruChase-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF649JYT/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	252360542	Mats Ljungman, UMichigan	bc0f66494cf10e6349c7d4d54074d4e2		https://www.encodeproject.org/files/ENCFF250GYN/@@download/ENCFF250GYN.bigWig				released	s3://encode-public/2021/09/03/256ad9f9-3d37-44d4-8509-998009539abf/ENCFF250GYN.bigWig	Lab custom GRCh38	released			
ENCFF929PKI	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR797SWY	BruChase-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF649JYT/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	243981609	Mats Ljungman, UMichigan	685a877ac498c59b65c2cda7e5f1f630		https://www.encodeproject.org/files/ENCFF929PKI/@@download/ENCFF929PKI.bigWig				released	s3://encode-public/2021/09/03/9ea260a1-be43-43f4-bf03-359eadb6034e/ENCFF929PKI.bigWig	Lab custom GRCh38	released			
ENCFF576ULB	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF357YLF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	43341313	Mats Ljungman, UMichigan	3c4aa4f414f008fdcdb028d770a13be5		https://www.encodeproject.org/files/ENCFF576ULB/@@download/ENCFF576ULB.bigWig				archived	s3://encode-public/2020/09/11/aab16a57-b17f-4bc2-9d3c-dc9a2e46ffde/ENCFF576ULB.bigWig	Lab custom GRCh38	released			
ENCFF728BFZ	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF159OBX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	41769009	Mats Ljungman, UMichigan	5860be44f08e972a3c3a1038ff585a98		https://www.encodeproject.org/files/ENCFF728BFZ/@@download/ENCFF728BFZ.bigWig				archived	s3://encode-public/2020/09/11/adb2ef6f-b439-457c-b631-981c7a87bbdc/ENCFF728BFZ.bigWig	Lab custom GRCh38	released			
ENCFF432CCE	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF159OBX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	45722357	Mats Ljungman, UMichigan	6b83905879e0b285405946d782fdc7c6		https://www.encodeproject.org/files/ENCFF432CCE/@@download/ENCFF432CCE.bigWig				archived	s3://encode-public/2020/09/11/fc553d15-1ba0-471f-93d9-d5355a07fab8/ENCFF432CCE.bigWig	Lab custom GRCh38	released			
ENCFF489UEU	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF159OBX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	44291514	Mats Ljungman, UMichigan	92cc1e068ffbe59ad705ba32dc5c58c5		https://www.encodeproject.org/files/ENCFF489UEU/@@download/ENCFF489UEU.bigWig				archived	s3://encode-public/2020/09/11/85b604f4-e7ee-49d8-8a9e-b3d43974aa94/ENCFF489UEU.bigWig	Lab custom GRCh38	released			
ENCFF516TTK	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF357YLF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	46937325	Mats Ljungman, UMichigan	b45976e9695816b1de7a2e7bde6b6c3d		https://www.encodeproject.org/files/ENCFF516TTK/@@download/ENCFF516TTK.bigWig				archived	s3://encode-public/2020/09/11/a94b6219-1e09-4ced-a127-bccfe6705057/ENCFF516TTK.bigWig	Lab custom GRCh38	released			
ENCFF202SMH	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF357YLF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	44694758	Mats Ljungman, UMichigan	f6554e09acafa0f889972a7bf68c099a		https://www.encodeproject.org/files/ENCFF202SMH/@@download/ENCFF202SMH.bigWig				archived	s3://encode-public/2020/09/11/50871048-3cd7-4781-ae6e-80f570276d5b/ENCFF202SMH.bigWig	Lab custom GRCh38	released			
ENCFF874ZML	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF357YLF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	45474997	Mats Ljungman, UMichigan	48bb3fbc8ae697044699523346a05e35		https://www.encodeproject.org/files/ENCFF874ZML/@@download/ENCFF874ZML.bigWig				archived	s3://encode-public/2020/09/11/09d1329a-0890-4369-bcac-fd0008be3df3/ENCFF874ZML.bigWig	Lab custom GRCh38	released			
ENCFF548OVA	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF159OBX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	43097209	Mats Ljungman, UMichigan	09a7d0d39ad4cc0a9d92b66d70ca068e		https://www.encodeproject.org/files/ENCFF548OVA/@@download/ENCFF548OVA.bigWig				archived	s3://encode-public/2020/09/11/4e76031b-029b-4682-bdbc-bbf4585144c9/ENCFF548OVA.bigWig	Lab custom GRCh38	released			
ENCFF002GTG	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF357YLF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	224625704	Mats Ljungman, UMichigan	b0b5913c55bdd873a384f90b379eeb1e		https://www.encodeproject.org/files/ENCFF002GTG/@@download/ENCFF002GTG.bigWig				released	s3://encode-public/2021/09/03/03366dbb-3626-4481-8609-0d3e1e500e9d/ENCFF002GTG.bigWig	Lab custom GRCh38	released			
ENCFF466JND	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF357YLF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	206538002	Mats Ljungman, UMichigan	003b5c77c6390b239d38c0b29b303ee1		https://www.encodeproject.org/files/ENCFF466JND/@@download/ENCFF466JND.bigWig				released	s3://encode-public/2021/09/03/1748a97e-3a75-4056-951c-64fb437787d0/ENCFF466JND.bigWig	Lab custom GRCh38	released			
ENCFF591DUX	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF357YLF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	219066180	Mats Ljungman, UMichigan	3346d3e2e6486cf3d61c9d49c5fbecbf		https://www.encodeproject.org/files/ENCFF591DUX/@@download/ENCFF591DUX.bigWig				released	s3://encode-public/2021/09/03/4a41109f-8d11-4844-98ef-f73ae978f584/ENCFF591DUX.bigWig	Lab custom GRCh38	released			
ENCFF583NUM	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF357YLF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	201754276	Mats Ljungman, UMichigan	2dbe4baf512ea9c66230e844e2b0ef47		https://www.encodeproject.org/files/ENCFF583NUM/@@download/ENCFF583NUM.bigWig				released	s3://encode-public/2021/09/03/058f4658-58d1-42ed-890a-bfffb2850574/ENCFF583NUM.bigWig	Lab custom GRCh38	released			
ENCFF983NNI	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF159OBX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	232842410	Mats Ljungman, UMichigan	c07caad2f461be881896625de05ec368		https://www.encodeproject.org/files/ENCFF983NNI/@@download/ENCFF983NNI.bigWig				released	s3://encode-public/2021/09/03/d84eba30-1b81-4d4d-9212-3a9b1eda1dea/ENCFF983NNI.bigWig	Lab custom GRCh38	released			
ENCFF692IZX	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF159OBX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	217470620	Mats Ljungman, UMichigan	d942f578db53e6f7ccf84e620ff8f048		https://www.encodeproject.org/files/ENCFF692IZX/@@download/ENCFF692IZX.bigWig				released	s3://encode-public/2021/09/03/e4bb4767-6d72-4f07-92da-3da76217bbb2/ENCFF692IZX.bigWig	Lab custom GRCh38	released			
ENCFF585DDJ	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF159OBX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	232944343	Mats Ljungman, UMichigan	bbde10a72969d3fd4b44e679f138e3ed		https://www.encodeproject.org/files/ENCFF585DDJ/@@download/ENCFF585DDJ.bigWig				released	s3://encode-public/2021/09/03/435f06b1-2c02-45d2-b44c-d70c70affd3b/ENCFF585DDJ.bigWig	Lab custom GRCh38	released			
ENCFF507FYR	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR562TNZ	BruChase-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF159OBX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	213497708	Mats Ljungman, UMichigan	c960994b73bb876d72cb70f19f77f661		https://www.encodeproject.org/files/ENCFF507FYR/@@download/ENCFF507FYR.bigWig				released	s3://encode-public/2021/09/03/6060eb74-41eb-49f2-8f4b-eba918b898a4/ENCFF507FYR.bigWig	Lab custom GRCh38	released			
ENCFF704KSO	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR873ZUO	Bru-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens	irradiation	500 rad									RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF942HTC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	45581652	Mats Ljungman, UMichigan	a431a534b450fa658a4f7ff85b7f4008		https://www.encodeproject.org/files/ENCFF704KSO/@@download/ENCFF704KSO.bigWig				archived	s3://encode-public/2020/09/11/245f4fc6-8450-4aa3-9b9d-0c8f99af422a/ENCFF704KSO.bigWig	Lab custom GRCh38	released			
ENCFF160TBC	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR873ZUO	Bru-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens	irradiation	500 rad									RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF942HTC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	47477264	Mats Ljungman, UMichigan	4169ce9759c1601c512ee62cc2b479f2		https://www.encodeproject.org/files/ENCFF160TBC/@@download/ENCFF160TBC.bigWig				archived	s3://encode-public/2020/09/11/efb9330b-7177-47c4-bf96-77cc571b25c6/ENCFF160TBC.bigWig	Lab custom GRCh38	released			
ENCFF830OFP	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR873ZUO	Bru-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens	irradiation	500 rad									RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF276VYK/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	47353643	Mats Ljungman, UMichigan	2c30ab5cd15e0154bff52e96701509c3		https://www.encodeproject.org/files/ENCFF830OFP/@@download/ENCFF830OFP.bigWig				archived	s3://encode-public/2020/09/11/36293a83-8b0c-4357-872a-dcd3b5430aab/ENCFF830OFP.bigWig	Lab custom GRCh38	released			
ENCFF004BVX	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR873ZUO	Bru-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens	irradiation	500 rad									RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF276VYK/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	44675639	Mats Ljungman, UMichigan	3de32f27832aaaf60f63e3e6256acd08		https://www.encodeproject.org/files/ENCFF004BVX/@@download/ENCFF004BVX.bigWig				archived	s3://encode-public/2020/09/11/fa16b101-5e20-46a0-95bc-a6fc8755c67a/ENCFF004BVX.bigWig	Lab custom GRCh38	released			
ENCFF721CCR	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR873ZUO	Bru-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens	irradiation	500 rad									RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF276VYK/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	46327839	Mats Ljungman, UMichigan	1785ebd7cab1b0530eb26bd9fc5e9120		https://www.encodeproject.org/files/ENCFF721CCR/@@download/ENCFF721CCR.bigWig				archived	s3://encode-public/2020/09/11/7855de26-f171-4f81-8feb-9b2f2e118824/ENCFF721CCR.bigWig	Lab custom GRCh38	released			
ENCFF593XZB	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR873ZUO	Bru-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens	irradiation	500 rad									RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF942HTC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	46600343	Mats Ljungman, UMichigan	e3c7d43b31c5dd2d138ee3766894089b		https://www.encodeproject.org/files/ENCFF593XZB/@@download/ENCFF593XZB.bigWig				archived	s3://encode-public/2020/09/11/65d23e7b-d0b1-407b-97f3-ed7b3219633a/ENCFF593XZB.bigWig	Lab custom GRCh38	released			
ENCFF435XVS	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR873ZUO	Bru-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens	irradiation	500 rad									RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF942HTC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	44765323	Mats Ljungman, UMichigan	81e89e011e7ca45870a59dd6c260be25		https://www.encodeproject.org/files/ENCFF435XVS/@@download/ENCFF435XVS.bigWig				archived	s3://encode-public/2020/09/11/f38cd9f4-4f18-461b-bf54-8629dd75c4fa/ENCFF435XVS.bigWig	Lab custom GRCh38	released			
