File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF122ZBL	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR295GUQ	RAMPAGE	/human-donors/ENCDO347AAA/	EFO:0001193	HT-29	cell line	Homo sapiens											RNA	rRNA				forward	2014-11-20	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF118QMG/, /files/ENCFF330RDD/	75242	ENCODE Processing Pipeline	606921798fb5252f111d8d97301eaa7b		https://www.encodeproject.org/files/ENCFF122ZBL/@@download/ENCFF122ZBL.bed.gz	V24			released	s3://encode-public/2016/03/28/e8d0a0f9-483b-46d8-b21f-e02a5ccab299/ENCFF122ZBL.bed.gz	ENCODE3 GRCh38 V24	released	low replicate concordance		file validation error
ENCFF384UTD	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR352ANU	RAMPAGE	/human-donors/ENCDO033CRF/	EFO:0002059	HT1080	cell line	Homo sapiens											RNA	rRNA				forward	2015-08-18	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF025CWO/, /files/ENCFF437QMO/	86683	ENCODE Processing Pipeline	b1a859546c5d959bfed9b417d108cb1a		https://www.encodeproject.org/files/ENCFF384UTD/@@download/ENCFF384UTD.bed.gz	V24			released	s3://encode-public/2016/03/28/7a53e65d-45db-4b54-b1fa-831064ffc9ef/ENCFF384UTD.bed.gz	ENCODE3 GRCh38 V24	released	low replicate concordance, low read depth		file validation error
ENCFF540LDK	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR093UPQ	RAMPAGE	/human-donors/ENCDO267PTG/	EFO:0003044	NCI-H460	cell line	Homo sapiens											RNA	rRNA				forward	2014-11-20	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF676GIN/, /files/ENCFF793MCU/	169913	ENCODE Processing Pipeline	fa32c0b6463999e44a9675acd1842959		https://www.encodeproject.org/files/ENCFF540LDK/@@download/ENCFF540LDK.bed.gz	V24			released	s3://encode-public/2016/03/25/9fdfa27e-9f70-4a9d-ae07-cf84b1d2872a/ENCFF540LDK.bed.gz	ENCODE3 GRCh38 V24	released			file validation error
ENCFF108USD	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR000AHB	RAMPAGE	/human-donors/ENCDO062AAA/, /human-donors/ENCDO067AAA/	UBERON:0000995	uterus	tissue	Homo sapiens											RNA	rRNA				forward	2014-06-30	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF624WIN/, /files/ENCFF534GJR/	56430	ENCODE Processing Pipeline	97587a29802556ade2082dd705da02a5		https://www.encodeproject.org/files/ENCFF108USD/@@download/ENCFF108USD.bed.gz	V24			released	s3://encode-public/2016/03/25/f1dc557d-cffb-46db-b2f3-738df6f970a6/ENCFF108USD.bed.gz	ENCODE3 GRCh38 V24	released			file validation error
ENCFF173XRY	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR585QYX	RAMPAGE	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA	rRNA				forward	2014-11-20	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF115LPA/, /files/ENCFF384MMT/	94222	ENCODE Processing Pipeline	6471220415985d4ea9b23f40fc81fc08		https://www.encodeproject.org/files/ENCFF173XRY/@@download/ENCFF173XRY.bed.gz	V24			released	s3://encode-public/2016/03/28/0dc1cad5-76fd-465f-aeec-51d3752bd06e/ENCFF173XRY.bed.gz	ENCODE3 GRCh38 V24	released	low replicate concordance		file validation error
ENCFF879UTG	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR054RIR	RAMPAGE	/human-donors/ENCDO338AAA/	EFO:0005720	SK-MEL-5	cell line	Homo sapiens											RNA	rRNA				forward	2014-11-20	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF527KSX/, /files/ENCFF841PNL/	178005	ENCODE Processing Pipeline	d8173924df6419415732266b31f814d4		https://www.encodeproject.org/files/ENCFF879UTG/@@download/ENCFF879UTG.bed.gz	V24			released	s3://encode-public/2016/03/25/99f102c4-b29c-47d1-bdc7-617e6c085a1c/ENCFF879UTG.bed.gz	ENCODE3 GRCh38 V24	released			file validation error
ENCFF687DYJ	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR458JVO	RAMPAGE	/human-donors/ENCDO845WKR/	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens											RNA	rRNA				forward	2016-05-09	ENCODE		see document	>200	1	1_1, 1_2							/files/ENCFF352UPE/, /files/ENCFF708PIQ/	155895	ENCODE Processing Pipeline	d8c2951f843dd659842493dae26d53df		https://www.encodeproject.org/files/ENCFF687DYJ/@@download/ENCFF687DYJ.bed.gz	V24			released	s3://encode-public/2016/03/24/30081796-bad7-4dc0-9174-99b8ba93e6af/ENCFF687DYJ.bed.gz	ENCODE3 GRCh38 V24	released	low read depth		file validation error
ENCFF701ELI	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR663WYF	RAMPAGE	/human-donors/ENCDO779FJA/	CL:2000071	mammary microvascular endothelial cell	primary cell	Homo sapiens											RNA	rRNA				forward	2015-08-18	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF869LHH/, /files/ENCFF168ITE/	211305	ENCODE Processing Pipeline	8ed89c4655fad4bf5e1e300217ab3506		https://www.encodeproject.org/files/ENCFF701ELI/@@download/ENCFF701ELI.bed.gz	V24			released	s3://encode-public/2016/03/28/9adac883-c24e-4be0-9edd-39deb12396cf/ENCFF701ELI.bed.gz	ENCODE3 GRCh38 V24	released			file validation error
ENCFF871RLN	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR000AEI	RAMPAGE	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA	rRNA				forward	2014-06-30	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF579JKU/, /files/ENCFF591KXZ/	250174	ENCODE Processing Pipeline	1edb700cfd3d14a4dce71244020862ba		https://www.encodeproject.org/files/ENCFF871RLN/@@download/ENCFF871RLN.bed.gz	V24			released	s3://encode-public/2016/03/24/f3c983df-564d-42a9-9d87-60170d0a5d1e/ENCFF871RLN.bed.gz	ENCODE3 GRCh38 V24	released			file validation error
ENCFF173RHD	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR000AGY	RAMPAGE	/human-donors/ENCDO063AAA/, /human-donors/ENCDO066AAA/	UBERON:0002046	thyroid gland	tissue	Homo sapiens											RNA	rRNA				forward	2014-06-30	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF281ABY/, /files/ENCFF548JJX/	123837	ENCODE Processing Pipeline	9300e56f137c1728be25fac9b8d7fefc		https://www.encodeproject.org/files/ENCFF173RHD/@@download/ENCFF173RHD.bed.gz	V24			released	s3://encode-public/2016/03/25/1369c33a-5ba4-4218-a8ba-f1d78eff7612/ENCFF173RHD.bed.gz	ENCODE3 GRCh38 V24	released			file validation error
ENCFF631SES	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR069LRO	RAMPAGE	/human-donors/ENCDO451RUA/	UBERON:0002046	thyroid gland	tissue	Homo sapiens											RNA	rRNA				forward	2016-03-16	ENCODE		see document	>200	1	1_1, 1_2							/files/ENCFF058BAW/, /files/ENCFF454VTU/	204192	ENCODE Processing Pipeline	825393314e0a24345bdd46f973525968		https://www.encodeproject.org/files/ENCFF631SES/@@download/ENCFF631SES.bed.gz	V24			released	s3://encode-public/2016/03/24/989ebf65-31e5-44ec-a98e-c07cba2ff5b8/ENCFF631SES.bed.gz	ENCODE3 GRCh38 V24	released			file validation error
ENCFF525LGM	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR000AGK	RAMPAGE	/human-donors/ENCDO063AAA/, /human-donors/ENCDO070AAA/	UBERON:0002037	cerebellum	tissue	Homo sapiens											RNA	rRNA				forward	2014-06-30	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF883BGZ/, /files/ENCFF727WPL/	115334	ENCODE Processing Pipeline	1e6aec9e917d833cb0fdee8e3f65a18f		https://www.encodeproject.org/files/ENCFF525LGM/@@download/ENCFF525LGM.bed.gz	V24			released	s3://encode-public/2016/03/25/268b92ec-f707-43e9-9a71-de91d1c0173b/ENCFF525LGM.bed.gz	ENCODE3 GRCh38 V24	released	low read depth		file validation error
ENCFF561JTQ	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR613JNT	RAMPAGE	/human-donors/ENCDO924HBJ/	CL:0000746	cardiac muscle cell	in vitro differentiated cells	Homo sapiens											RNA	rRNA				forward	2016-05-09	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF226OYR/, /files/ENCFF553LTO/	264802	ENCODE Processing Pipeline	4057f88d40a6ebdf58d1818e1df192fb		https://www.encodeproject.org/files/ENCFF561JTQ/@@download/ENCFF561JTQ.bed.gz	V24			released	s3://encode-public/2016/03/24/01f43da5-2ee7-40d6-8583-77dec8428015/ENCFF561JTQ.bed.gz	ENCODE3 GRCh38 V24	released			file validation error
ENCFF618UHU	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR612EAO	RAMPAGE	/human-donors/ENCDO000AAW/	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens											RNA	rRNA				forward	2014-06-30	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF126VNR/, /files/ENCFF578EDC/	304869	ENCODE Processing Pipeline	f07e069dd392854cac46afcc7702412c		https://www.encodeproject.org/files/ENCFF618UHU/@@download/ENCFF618UHU.bed.gz	V24			released	s3://encode-public/2016/03/28/cf2f70a4-c10d-46e5-8db2-661717c7b061/ENCFF618UHU.bed.gz	ENCODE3 GRCh38 V24	released			file validation error
ENCFF727BQR	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR949PHV	RAMPAGE	/human-donors/ENCDO336AAA/	EFO:0005723	GM23248	cell line	Homo sapiens											RNA	rRNA				forward	2014-11-20	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF020EXV/, /files/ENCFF709ZGW/	164348	ENCODE Processing Pipeline	c3880e8abf451d3e95f08804867c84b9		https://www.encodeproject.org/files/ENCFF727BQR/@@download/ENCFF727BQR.bed.gz	V24			released	s3://encode-public/2016/03/28/58e76858-7c9e-43b7-8ac6-afe2bfa1306a/ENCFF727BQR.bed.gz	ENCODE3 GRCh38 V24	released			file validation error
ENCFF285ZJW	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR108KHH	RAMPAGE	/human-donors/ENCDO197NLG/	EFO:0002330	SJSA1	cell line	Homo sapiens											RNA	rRNA				forward	2015-04-14	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF720QPP/, /files/ENCFF531BUD/	117901	ENCODE Processing Pipeline	6e16d184820bad7458851338bf5d2e00		https://www.encodeproject.org/files/ENCFF285ZJW/@@download/ENCFF285ZJW.bed.gz	V24			released	s3://encode-public/2016/03/25/20255e95-caed-455a-b803-d1d8c892f546/ENCFF285ZJW.bed.gz	ENCODE3 GRCh38 V24	released	low read depth		file validation error
ENCFF145DPH	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR540YVD	RAMPAGE	/human-donors/ENCDO339AAA/	EFO:0005722	SJCRH30	cell line	Homo sapiens											RNA	rRNA				forward	2014-11-20	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF030UWT/, /files/ENCFF131CHJ/	92591	ENCODE Processing Pipeline	0fcae47c671f2aa3ae93baa0ecca449b		https://www.encodeproject.org/files/ENCFF145DPH/@@download/ENCFF145DPH.bed.gz	V24			released	s3://encode-public/2016/03/28/bffa1f98-d6ca-43af-b58c-871530b1870e/ENCFF145DPH.bed.gz	ENCODE3 GRCh38 V24	released	low replicate concordance, low read depth		file validation error
ENCFF091XWB	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR700NMZ	RAMPAGE	/human-donors/ENCDO735HIP/	EFO:0005698	Daoy	cell line	Homo sapiens											RNA	rRNA				forward	2015-04-14	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF086KMC/, /files/ENCFF883YPY/	100297	ENCODE Processing Pipeline	ec9a623c1e7f465f9a8f272857f191a9		https://www.encodeproject.org/files/ENCFF091XWB/@@download/ENCFF091XWB.bed.gz	V24			released	s3://encode-public/2016/03/28/02db4806-00aa-47b4-8626-bb2252fc3678/ENCFF091XWB.bed.gz	ENCODE3 GRCh38 V24	released	low replicate concordance		file validation error
ENCFF438LRA	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR632GYF	RAMPAGE	/human-donors/ENCDO845WKR/	UBERON:0001515	thoracic aorta	tissue	Homo sapiens											RNA	rRNA				forward	2016-05-09	ENCODE		see document	>200	1	1_1, 1_2							/files/ENCFF152WUR/, /files/ENCFF433BIB/	239979	ENCODE Processing Pipeline	2cd2ec7745bd659ad7a018703155d5b8		https://www.encodeproject.org/files/ENCFF438LRA/@@download/ENCFF438LRA.bed.gz	V24			released	s3://encode-public/2016/03/24/6572c529-507e-4ee3-8322-ec56c0b98bd1/ENCFF438LRA.bed.gz	ENCODE3 GRCh38 V24	released			file validation error
ENCFF250EPR	bed idr_peak	bed	idr_peak	transcription start sites	GRCh38	ENCSR000AGQ	RAMPAGE	/human-donors/ENCDO064AAA/, /human-donors/ENCDO067AAA/	UBERON:0002048	lung	tissue	Homo sapiens											RNA	rRNA				forward	2014-06-30	ENCODE		see document	>200	1, 2	1_1, 2_1							/files/ENCFF045BSJ/, /files/ENCFF093ZEH/	72943	ENCODE Processing Pipeline	b6c3949bb972554f3f30f03c90f0df46		https://www.encodeproject.org/files/ENCFF250EPR/@@download/ENCFF250EPR.bed.gz	V24			released	s3://encode-public/2016/03/25/e9aed5f3-e3ef-4420-9532-0acce3ad34bf/ENCFF250EPR.bed.gz	ENCODE3 GRCh38 V24	released			file validation error
